track_id,est_bpm,brightness,energy_rms,percussiveness
135477893,123.05,1921.55,0.19346,0.06186
80366477,123.05,2880.91,0.20944,0.09838
246116755,129.2,1275.54,0.29501,0.04213
102558347,123.05,2187.54,0.28141,0.08349
87881846,117.45,2431.03,0.18256,0.09876
29289743,117.45,2329.49,0.25725,0.08247
41377860,117.45,1960.62,0.27006,0.05803
261580978,123.05,1999.51,0.22425,0.06009
13711164,123.05,1182.05,0.33927,0.04486
233199278,123.05,2206.55,0.23916,0.0993
70382865,123.05,2713.95,0.19159,0.10197
204087396,123.05,2731.61,0.22823,0.11724
185798447,123.05,1888.84,0.2426,0.07144
251856228,117.45,2418.61,0.13241,0.10092
229053422,123.05,2172.77,0.28664,0.07555
207411505,123.05,2527.35,0.23285,0.0872
199669122,123.05,1756.05,0.26341,0.05406
48742362,117.45,2199.46,0.21092,0.08133
252474287,117.45,2086.87,0.28951,0.06222
36061186,103.36,1937.43,0.16594,0.05986
40744011,123.05,2032.98,0.19925,0.0775
84793180,123.05,1752.45,0.29198,0.07577
26112842,143.55,2492.54,0.32805,0.08627
136617069,123.05,2804.05,0.3467,0.09225
157309255,123.05,1413.44,0.19764,0.05147
87061580,123.05,2315.34,0.26902,0.06793
26921853,123.05,1432.22,0.22212,0.04716
13667426,123.05,2093.86,0.2952,0.07003
175157414,123.05,2233.68,0.31411,0.07977
60940603,123.05,3038.85,0.19933,0.13687
72762587,123.05,2337.3,0.24329,0.0922
167406726,123.05,2387.04,0.29289,0.08729
203788612,129.2,1883.41,0.18491,0.06635
26798970,123.05,2879.14,0.24838,0.09547
204052453,123.05,3092.73,0.19263,0.1344
31310375,123.05,1536.95,0.20022,0.03931
20504136,129.2,1991.99,0.23066,0.07083
122324620,129.2,2333.62,0.27996,0.08765
6343714,123.05,2697.24,0.2576,0.11035
156592833,123.05,2201.53,0.30148,0.0813
166204952,123.05,2775.56,0.25682,0.10185
132296432,123.05,2312.76,0.25545,0.08245
172728072,123.05,2292.62,0.18018,0.10347
30081655,123.05,2360.33,0.22465,0.10175
106753620,123.05,2066.13,0.32383,0.08137
268154427,117.45,2331.5,0.29062,0.08831
122600469,129.2,1789.37,0.14115,0.07172
246953358,123.05,2088.77,0.24507,0.08101
98697796,117.45,2606.98,0.22511,0.09416
91881710,123.05,2686.12,0.1916,0.09068
8063794,123.05,2062.11,0.28112,0.05689
198194082,123.05,1627.45,0.31927,0.05575
235617960,123.05,2132.63,0.20068,0.09051
107571716,123.05,2552.85,0.16746,0.10293
36417962,129.2,2222.39,0.28762,0.05984
237003623,83.35,2690.67,0.17876,0.13729
176341149,123.05,2072.89,0.2752,0.06597
189258116,123.05,3050.64,0.252,0.13676
122855720,129.2,2041.81,0.22624,0.06624
58582080,123.05,2636.67,0.26005,0.12078
191080630,129.2,2843.48,0.20797,0.14313
247962346,129.2,1483.94,0.17508,0.0584
63752762,123.05,2062.59,0.2573,0.07599
98375756,123.05,1753.35,0.16679,0.05909
210341977,117.45,1627.52,0.11484,0.0617
159467280,117.45,1462.44,0.27603,0.04146
162516943,99.38,1783.09,0.21912,0.05585
92842971,123.05,2643.51,0.29177,0.10299
76010312,123.05,3094.62,0.15584,0.1434
52951474,123.05,2382.21,0.30927,0.0847
118475041,117.45,2301.18,0.16374,0.0867
88441426,117.45,2347.39,0.29321,0.08422
161947170,123.05,3249.21,0.31013,0.093
180091635,129.2,2782.45,0.25166,0.12596
215596837,129.2,2161.5,0.26175,0.07824
262807238,123.05,1721.3,0.30589,0.06453
34561741,123.05,2018.49,0.28605,0.06147
258091317,123.05,2393.42,0.28723,0.08476
193489459,129.2,2658.87,0.27626,0.09835
148112957,123.05,2074.16,0.23087,0.06739
22484263,129.2,2010.75,0.15115,0.09121
167792497,123.05,1617.23,0.25284,0.04986
105497010,123.05,2610.56,0.21873,0.11369
93345034,123.05,3095.43,0.2833,0.12437
51736446,123.05,2064.79,0.20677,0.07759
41966012,129.2,2250.18,0.23544,0.08312
169230128,123.05,1455.07,0.23851,0.04061
110843146,123.05,2271.85,0.20823,0.09255
194053606,117.45,2253.12,0.20255,0.0906
191833257,129.2,1727.9,0.25427,0.05197
106863190,123.05,3081.56,0.20857,0.15783
81776469,123.05,2897.15,0.2106,0.13885
196929063,123.05,1907.28,0.15452,0.08217
65475025,123.05,1744.14,0.20864,0.07868
203281219,129.2,1734.35,0.29119,0.05259
75761963,123.05,2476.97,0.28872,0.07272
12369871,123.05,2750.64,0.16124,0.07422
100522005,129.2,2648.32,0.33863,0.11749
113594130,123.05,1898.01,0.30343,0.06685
153974128,63.02,2298.88,0.24069,0.09351
171444195,123.05,2157.23,0.26083,0.0676
192802419,117.45,2941.02,0.20942,0.13797
96581523,123.05,2041.64,0.25156,0.04714
145746207,123.05,2397.33,0.25988,0.08067
84167354,123.05,2667.48,0.25743,0.11243
132921507,123.05,2499.66,0.20651,0.09198
54953960,123.05,2821.15,0.19614,0.07873
7792899,123.05,1860.64,0.26239,0.06072
99899562,123.05,2040.73,0.12175,0.10392
44588669,123.05,2369.04,0.23476,0.10596
148480891,123.05,2202.79,0.25181,0.0662
87847427,129.2,1941.55,0.22303,0.05991
261720315,129.2,2566.13,0.30529,0.07753
91459727,117.45,1366.71,0.32168,0.04218
156129656,117.45,1664.67,0.31823,0.09551
168350924,117.45,1700.08,0.276,0.04634
144408632,117.45,1502.75,0.36495,0.03793
179056035,117.45,1697.57,0.227,0.05403
1792244,123.05,2755.26,0.25956,0.10238
192962450,112.35,2420.29,0.18914,0.09859
231092370,117.45,1678.7,0.2651,0.05285
109947503,112.35,1106.88,0.31873,0.03377
224524792,123.05,3569.2,0.25039,0.16012
73130289,123.05,2348.53,0.29445,0.08701
62105291,123.05,2284.81,0.34996,0.06842
130129782,112.35,1188.1,0.25007,0.04005
240942643,117.45,1971.64,0.22085,0.05407
183594582,129.2,2045.68,0.23286,0.06433
73313630,123.05,2042.56,0.33492,0.04839
13460303,123.05,2052.66,0.35498,0.06508
172527374,112.35,1711.75,0.28943,0.0656
175290299,129.2,2404.41,0.30758,0.1104
137874068,123.05,2807.18,0.32257,0.09175
180389381,123.05,2659.07,0.30982,0.09555
50845125,117.45,3505.24,0.15559,0.1816
126601377,117.45,2462.98,0.2231,0.11088
50545917,103.36,2365.42,0.15454,0.09699
208178059,129.2,2238.65,0.1199,0.08975
13327220,129.2,2214.03,0.24634,0.09551
235567059,123.05,2398.82,0.27151,0.07273
52594495,129.2,1915.17,0.29337,0.06021
247691324,123.05,2291.0,0.24326,0.07291
225013083,123.05,1890.22,0.14768,0.06134
153359410,123.05,1399.77,0.25554,0.03976
132671488,129.2,2368.97,0.27487,0.06846
218323981,129.2,2334.08,0.27606,0.06712
209199360,129.2,2520.95,0.28833,0.08008
250867270,117.45,1659.81,0.24021,0.05572
156660423,123.05,2571.47,0.26819,0.09213
255374851,123.05,2642.79,0.25475,0.10812
85487324,117.45,2387.63,0.13314,0.08116
168965772,129.2,2005.35,0.22016,0.06442
77962434,123.05,2878.23,0.22359,0.11903
129902331,117.45,1598.22,0.14306,0.04184
167461806,123.05,2107.63,0.17858,0.07975
252577790,123.05,1382.05,0.21138,0.04248
121882720,123.05,1799.48,0.24708,0.05582
155944977,123.05,2881.89,0.19799,0.14659
241581841,129.2,1472.15,0.14543,0.04796
66240399,83.35,2067.33,0.26297,0.07655
170501388,99.38,1568.91,0.3116,0.04473
69380174,123.05,3087.13,0.21326,0.15916
230968373,129.2,3088.77,0.23335,0.1251
146081837,123.05,2951.93,0.28137,0.14416
249363280,123.05,2267.63,0.23786,0.07547
71912965,123.05,2351.45,0.26986,0.09895
196166248,123.05,2184.78,0.28318,0.07613
145627154,123.05,3366.35,0.22463,0.1449
199659557,123.05,1997.56,0.26923,0.06393
44596664,123.05,2155.76,0.23682,0.0661
135936318,117.45,2855.17,0.24923,0.13493
88961718,117.45,2523.08,0.27367,0.08254
149747862,123.05,2468.15,0.18523,0.11047
219233516,123.05,1296.61,0.2093,0.05126
171913629,123.05,1650.24,0.22054,0.05757
164521948,129.2,3315.28,0.2973,0.15519
4529810,129.2,2851.9,0.21102,0.11668
99232350,117.45,1899.41,0.23446,0.05142
210516192,123.05,874.1,0.30304,0.02359
169212912,117.45,2144.85,0.24044,0.09421
167743038,129.2,2415.4,0.24652,0.109
91623108,112.35,1836.02,0.21272,0.06207
216312840,117.45,2294.7,0.1742,0.09175
209461903,123.05,2244.25,0.23579,0.05761
87265837,123.05,2584.2,0.26694,0.06487
31111238,123.05,2473.85,0.20223,0.1137
239180134,117.45,2791.97,0.19556,0.12854
60148831,123.05,3250.2,0.26079,0.17176
113736465,123.05,2567.07,0.28572,0.08329
33837313,61.52,3130.21,0.17704,0.14898
226374450,129.2,2539.21,0.17565,0.12526
5858019,129.2,2847.28,0.21999,0.14213
244017013,123.05,3043.85,0.21945,0.13768
99950920,117.45,2679.2,0.25872,0.09489
204608788,129.2,2556.6,0.16322,0.13357
79036653,123.05,3081.78,0.20594,0.12032
34803773,123.05,2205.65,0.32424,0.07885
117729483,129.2,2250.68,0.26085,0.09444
181944557,123.05,2280.17,0.31259,0.06952
123402632,129.2,2526.64,0.25435,0.09798
149531927,123.05,2743.56,0.2353,0.13182
143131990,123.05,2357.41,0.24852,0.09327
196604881,123.05,2893.32,0.15713,0.14162
235677447,123.05,2223.61,0.22004,0.0931
237802344,123.05,2971.42,0.26682,0.12528
52570629,123.05,2124.22,0.22555,0.07161
259083677,129.2,2513.86,0.27514,0.0675
204676741,123.05,2686.13,0.29996,0.09123
78079158,123.05,2624.45,0.26366,0.10021
145552010,123.05,3074.82,0.2117,0.16304
132914037,123.05,2784.54,0.26208,0.12748
120454604,117.45,3179.0,0.22188,0.15556
129827143,123.05,2658.49,0.14638,0.11828
49716051,129.2,2074.76,0.30364,0.08321
219983493,123.05,3567.2,0.25638,0.17513
60242464,117.45,2434.13,0.26797,0.10082
41959087,129.2,2680.47,0.27333,0.09174
248159069,123.05,2745.26,0.2235,0.11774
58913471,129.2,2840.47,0.29929,0.12504
52364873,129.2,2205.62,0.28279,0.06517
210655624,129.2,2796.13,0.26801,0.07255
80149148,117.45,2845.45,0.21333,0.13366
134042468,123.05,2647.48,0.24973,0.08221
194905317,129.2,2809.17,0.33418,0.10773
193705336,123.05,2864.23,0.24995,0.11676
127194978,117.45,1943.27,0.2907,0.08849
267500133,123.05,2687.56,0.28267,0.10279
131356543,129.2,2493.51,0.29306,0.0855
184041369,129.2,2919.39,0.27506,0.11885
222076330,129.2,3288.49,0.27092,0.09451
9710958,123.05,3101.82,0.23279,0.09977
243029119,129.2,2078.06,0.20247,0.08159
168760108,123.05,2966.92,0.22352,0.14245
215455247,123.05,1894.93,0.24324,0.07697
18209768,123.05,1993.06,0.27022,0.05842
6817601,117.45,2516.73,0.26309,0.08319
190242280,129.2,1572.76,0.29618,0.06121
255385153,123.05,3230.46,0.12288,0.14349
122151831,103.36,1124.25,0.25468,0.0348
148398258,123.05,2081.78,0.29703,0.06396
237670724,129.2,2185.64,0.26488,0.08132
169233324,161.5,2915.72,0.18989,0.12865
100754841,117.45,1969.56,0.1949,0.06883
61999006,123.05,2194.38,0.20096,0.09784
64382634,129.2,2502.63,0.26305,0.10031
180470489,129.2,2473.3,0.27084,0.09519
41526978,123.05,2789.12,0.26266,0.11005
189455857,123.05,2102.76,0.2643,0.08016
224005820,123.05,2194.32,0.27489,0.05701
222139213,129.2,2147.31,0.12864,0.06203
98717516,123.05,2813.79,0.29879,0.1188
90664925,129.2,1855.72,0.23787,0.06247
247283995,129.2,2247.64,0.28555,0.08866
57446672,123.05,2169.23,0.23331,0.08386
247588761,117.45,1929.91,0.25893,0.04938
11251759,123.05,1956.59,0.19634,0.08479
247664535,123.05,2062.51,0.25828,0.04831
67889768,129.2,2751.75,0.28725,0.11981
35621568,123.05,2170.51,0.26198,0.07512
184227069,129.2,2231.99,0.25498,0.0801
121872055,129.2,2379.22,0.19111,0.12466
83663320,123.05,3108.88,0.17824,0.17801
173689407,123.05,2802.44,0.22672,0.11547
70596632,123.05,3751.49,0.23229,0.19116
11259719,129.2,2093.24,0.17672,0.09071
225534254,123.05,2622.62,0.32019,0.09455
155521399,129.2,2638.99,0.24328,0.09535
128666806,123.05,2869.19,0.28296,0.12907
170868908,129.2,2270.34,0.30108,0.08791
31671010,92.29,2664.21,0.30086,0.08725
74367269,129.2,2423.21,0.23998,0.07671
69815651,129.2,3103.48,0.23128,0.12781
36973133,136.0,2102.6,0.22702,0.06626
139125286,129.2,1658.23,0.22082,0.04758
45936553,129.2,2821.68,0.29368,0.09255
78586013,129.2,2705.06,0.1882,0.11353
44241087,123.05,2908.5,0.22673,0.1093
196214560,129.2,1994.55,0.23658,0.06727
188169006,123.05,2247.27,0.2541,0.08677
156971140,123.05,3465.66,0.26702,0.15961
183644879,123.05,2434.36,0.30972,0.07937
203331560,129.2,1315.05,0.23593,0.03656
12814215,129.2,2577.49,0.25891,0.08093
262095149,123.05,3430.07,0.22072,0.13823
244389238,129.2,2687.76,0.25795,0.10643
68232411,129.2,3045.44,0.2152,0.15333
266263596,129.2,3379.25,0.25421,0.10303
197823218,123.05,2433.27,0.29658,0.08123
47757839,129.2,1856.86,0.22466,0.06184
36611382,129.2,2161.93,0.2842,0.08101
175467328,123.05,2502.82,0.17902,0.11552
259473761,117.45,1302.24,0.2256,0.06459
219764199,123.05,2544.45,0.35117,0.09008
254419456,129.2,2010.49,0.24278,0.08783
201952650,123.05,2015.4,0.2224,0.06344
2936368,123.05,2294.3,0.26781,0.07486
142155472,123.05,1742.6,0.24828,0.04489
47198946,123.05,2473.64,0.17196,0.11115
98660266,123.05,3541.53,0.2409,0.17269
228057327,152.0,2421.79,0.19261,0.09182
139197504,129.2,2144.54,0.26385,0.05986
246652704,129.2,2432.46,0.30245,0.09802
259919659,123.05,3109.37,0.24688,0.16502
101216695,129.2,2393.52,0.27209,0.09917
229660550,123.05,2588.91,0.22285,0.08439
186872979,123.05,2910.01,0.29522,0.12759
251750051,107.67,2243.89,0.31787,0.08122
89774878,107.67,2803.18,0.40055,0.10374
61057758,136.0,3379.91,0.20029,0.13617
208370439,143.55,3011.24,0.28631,0.1492
165143324,136.0,3092.47,0.32228,0.12364
206398387,136.0,2989.42,0.30766,0.14261
131780706,136.0,2351.19,0.32094,0.07818
141958374,136.0,2627.43,0.29462,0.10532
7297707,136.0,2387.02,0.31261,0.06392
235787032,136.0,2612.07,0.28161,0.1108
73693198,92.29,2077.85,0.2752,0.07103
149767186,129.2,2298.9,0.34943,0.07443
216118384,136.0,3256.2,0.30432,0.13336
170494829,129.2,2741.16,0.26361,0.12639
107642056,129.2,3147.67,0.35734,0.13793
190384185,136.0,2007.95,0.28887,0.08288
110543650,136.0,2404.25,0.25898,0.13011
24695015,129.2,2592.38,0.31994,0.12689
18304234,92.29,2154.9,0.25879,0.08991
92919390,129.2,2707.06,0.23284,0.12203
83730212,129.2,2513.95,0.24033,0.10134
115669268,129.2,2696.81,0.25024,0.12425
55811224,129.2,2010.35,0.24594,0.0748
27352800,117.45,2843.32,0.22938,0.09876
161700808,143.55,1971.31,0.29974,0.06724
111584424,136.0,2541.35,0.36971,0.06491
170913441,117.45,2028.24,0.19702,0.05115
106428599,123.05,2344.94,0.20421,0.07553
262278415,123.05,1275.11,0.26418,0.03006
231110406,123.05,1527.22,0.26576,0.0527
155743418,123.05,2910.1,0.31672,0.1315
1812860,143.55,2571.12,0.31253,0.09535
237042313,143.55,2617.27,0.3711,0.09734
259652324,136.0,2350.58,0.30161,0.09073
147787694,129.2,2023.7,0.27312,0.08377
197440526,123.05,2854.15,0.25484,0.12993
145484915,123.05,1721.5,0.15791,0.05751
25812244,117.45,1265.46,0.32324,0.04934
231546200,123.05,2468.92,0.15699,0.12335
262682278,123.05,2206.3,0.201,0.08772
93124534,129.2,2677.53,0.26306,0.12313
205778345,129.2,2431.57,0.33597,0.08184
15164022,129.2,2983.53,0.26744,0.127
155041005,123.05,2769.39,0.30044,0.11833
172553298,129.2,2832.92,0.25496,0.1257
207166869,123.05,2740.16,0.3313,0.11086
157388086,129.2,2514.65,0.19539,0.10504
36541792,117.45,2798.48,0.22764,0.12904
21559883,117.45,1758.59,0.20511,0.04986
258318563,123.05,2235.22,0.31702,0.06913
137510286,123.05,2309.23,0.31855,0.06272
45449741,123.05,1847.27,0.28706,0.07399
47135549,123.05,2789.01,0.32083,0.10452
241771396,129.2,2766.14,0.30776,0.11852
233427107,129.2,2561.18,0.32994,0.07303
194369499,129.2,2967.84,0.33393,0.10201
158101453,123.05,1957.83,0.21078,0.07513
171628908,123.05,1421.32,0.27198,0.04613
202895722,123.05,2040.73,0.19213,0.07608
39752987,117.45,1492.71,0.24634,0.04013
125174182,123.05,1024.77,0.14238,0.04054
56559734,107.67,2195.49,0.25821,0.10023
241571934,129.2,2299.96,0.20848,0.10055
93900503,136.0,2055.61,0.27214,0.06649
126747446,107.67,2282.69,0.24289,0.10051
228641856,107.67,1994.61,0.26636,0.06853
265765460,99.38,2188.46,0.27408,0.07957
179254354,117.45,2492.66,0.22606,0.10201
157082047,117.45,2388.44,0.27039,0.09079
137884761,129.2,2442.47,0.26633,0.09302
197505842,136.0,2542.08,0.19579,0.12136
18110568,129.2,2736.27,0.23457,0.12923
219037915,136.0,1744.03,0.26762,0.06062
213598650,123.05,2049.43,0.30514,0.04234
214486801,123.05,1684.5,0.21861,0.04618
123903965,117.45,2697.93,0.25252,0.1162
20956722,129.2,2293.2,0.18464,0.09234
151664160,136.0,2343.58,0.23679,0.09444
74262458,136.0,2211.1,0.28355,0.05088
210787670,136.0,3154.34,0.23031,0.11184
81127844,123.05,2381.81,0.21299,0.09468
153039173,129.2,3322.72,0.37269,0.11995
240502590,123.05,3389.72,0.25239,0.19022
83706699,123.05,1861.83,0.21284,0.07313
173863647,92.29,2182.28,0.28852,0.07408
141679416,129.2,2098.47,0.28756,0.08239
142704538,129.2,2469.01,0.17461,0.1001
180558020,123.05,1382.66,0.20187,0.04545
70190300,112.35,2081.17,0.13967,0.08003
166690107,117.45,2261.13,0.20909,0.10295
88020108,123.05,2349.78,0.17318,0.08969
133339405,129.2,2667.18,0.29139,0.08928
5038562,117.45,2855.83,0.15578,0.12189
652092,112.35,2848.81,0.34331,0.10808
162586278,129.2,2194.08,0.14153,0.09514
251024658,112.35,2054.0,0.14212,0.08436
212289717,129.2,2177.02,0.30356,0.07025
50823741,123.05,1850.17,0.15576,0.07066
189806112,123.05,2539.35,0.2507,0.11016
166235974,123.05,2986.65,0.26486,0.13095
9517515,123.05,2475.08,0.21916,0.10787
110289649,129.2,2236.15,0.30919,0.07785
139949465,117.45,2150.85,0.13563,0.07466
59154936,123.05,2050.63,0.31696,0.0555
113474629,123.05,3527.04,0.27162,0.16111
104028259,123.05,1847.54,0.31922,0.05746
115704019,123.05,2016.05,0.18636,0.07942
140733734,123.05,2018.26,0.24546,0.06206
209061199,117.45,2394.33,0.25814,0.08187
247131480,123.05,1208.75,0.26825,0.03876
119907418,123.05,2590.88,0.30865,0.07433
240437142,123.05,1260.89,0.2738,0.05083
51821472,103.36,2842.69,0.30746,0.09652
6097929,123.05,2505.91,0.32598,0.1136
228520049,123.05,2402.1,0.23996,0.09464
86213427,143.55,2916.99,0.36387,0.1178
208460508,136.0,3058.08,0.34804,0.12714
46170663,123.05,1989.68,0.20243,0.07461
57085225,143.55,3207.05,0.35957,0.1202
162326794,129.2,2499.77,0.28535,0.08974
21232130,123.05,2332.01,0.28853,0.06854
256699560,136.0,2945.3,0.20637,0.10062
231028015,136.0,2806.31,0.20042,0.12705
243319368,129.2,2778.28,0.29782,0.11091
248880619,129.2,1586.45,0.26253,0.05325
35603513,129.2,2422.72,0.27092,0.09381
163682679,129.2,2590.18,0.2138,0.10851
220510420,129.2,2548.97,0.29535,0.07531
138572805,117.45,3003.62,0.2422,0.12018
194183578,123.05,1873.82,0.20666,0.04451
80689530,123.05,1443.48,0.28963,0.04389
209245701,123.05,1546.57,0.24597,0.03914
164545883,117.45,1712.1,0.24659,0.06115
102445509,123.05,2109.43,0.24503,0.07053
265415250,123.05,1978.46,0.22315,0.07295
79107014,129.2,2766.78,0.24945,0.10599
187598158,103.36,2797.72,0.28829,0.10597
191624942,129.2,2970.54,0.3239,0.11937
180718908,95.7,2084.81,0.24205,0.06842
235874103,129.2,3553.88,0.22749,0.18346
157185884,129.2,2670.11,0.25465,0.11569
54663938,123.05,2838.61,0.19883,0.11557
104751328,123.05,2656.71,0.2604,0.12342
109231393,123.05,2537.4,0.20193,0.09905
190454613,129.2,2920.27,0.27363,0.10885
219755029,117.45,2389.86,0.15063,0.08692
46831927,123.05,2609.32,0.25836,0.09173
79957504,117.45,1780.66,0.2538,0.04174
46388696,161.5,2327.59,0.26623,0.06937
146885979,123.05,2907.32,0.26827,0.11582
166895530,117.45,2589.08,0.27396,0.08126
91825050,123.05,1582.94,0.30535,0.05029
131672583,123.05,2339.24,0.21028,0.07532
75320208,123.05,2499.77,0.19487,0.09876
201440117,123.05,1966.2,0.39531,0.05062
57658967,123.05,2089.84,0.23175,0.07129
220079856,123.05,2124.83,0.24031,0.07088
114885078,117.45,2127.42,0.25795,0.07835
161576542,117.45,1564.73,0.17764,0.05904
223308018,117.45,2771.59,0.19855,0.10662
145573947,123.05,1910.45,0.25163,0.05891
98429132,123.05,1988.73,0.15819,0.08099
94224101,117.45,1442.62,0.25668,0.04127
210900561,123.05,2086.13,0.22527,0.06705
60947284,117.45,1735.77,0.23373,0.05768
112631366,123.05,3220.44,0.23381,0.12477
38120951,117.45,2227.95,0.22112,0.08432
107821328,117.45,1996.4,0.18517,0.04812
260468882,117.45,2016.16,0.17554,0.0666
115516621,123.05,2439.87,0.23511,0.09084
78652741,117.45,2141.59,0.20809,0.0874
111794410,123.05,3009.07,0.1812,0.13204
216309973,123.05,2447.08,0.22243,0.09783
147196492,123.05,2561.61,0.25106,0.09683
243021945,123.05,1973.33,0.18164,0.06805
76999015,117.45,2782.24,0.24786,0.11949
25971942,117.45,2421.85,0.20242,0.09913
114901550,69.84,2321.19,0.21256,0.10498
2241756,123.05,2347.33,0.22147,0.0957
221058532,117.45,1643.55,0.15104,0.06524
120731983,152.0,1948.18,0.2382,0.07319
245577457,117.45,2314.67,0.21005,0.0996
5014635,129.2,3034.26,0.16525,0.11316
21752679,123.05,2136.64,0.16418,0.09799
222783159,123.05,2095.54,0.19722,0.06034
46490285,123.05,2076.45,0.21003,0.07428
161754631,129.2,3147.59,0.2332,0.18062
173190813,117.45,2447.85,0.19229,0.10008
202579005,129.2,3461.84,0.2664,0.18292
231967950,129.2,1541.17,0.24298,0.06733
242508358,123.05,2303.35,0.18742,0.07355
101649699,129.2,1856.48,0.22122,0.0441
88487611,117.45,2352.51,0.24098,0.06818
136113766,117.45,2920.77,0.12219,0.14637
86017820,123.05,2441.22,0.20815,0.09454
12671795,123.05,2741.31,0.24984,0.1164
59489871,123.05,2174.21,0.26814,0.06997
245616223,129.2,2814.77,0.2023,0.1223
127032946,129.2,3441.94,0.26655,0.14584
134167830,129.2,2494.94,0.19602,0.09002
187463920,123.05,2244.18,0.37981,0.03391
54073903,129.2,2012.22,0.43863,0.05687
254300595,129.2,2125.78,0.34465,0.05917
38849261,123.05,2239.97,0.16283,0.09874
58983631,123.05,2762.68,0.21924,0.10805
101282087,123.05,2320.11,0.2618,0.08506
250946944,123.05,2785.98,0.21883,0.12514
206872283,129.2,2426.99,0.32668,0.08827
81223610,129.2,2437.43,0.45327,0.08438
133315494,129.2,2652.89,0.26724,0.10288
228426127,123.05,2136.6,0.29022,0.07762
108086968,123.05,2360.3,0.20226,0.08678
2376459,123.05,2379.88,0.26704,0.07722
71053633,123.05,2396.62,0.24093,0.07651
98175002,123.05,2172.89,0.26712,0.07182
13541424,129.2,2641.72,0.2457,0.06661
54564214,123.05,2613.63,0.34115,0.08748
76546239,123.05,2614.93,0.26552,0.08816
87723883,123.05,2870.47,0.273,0.09261
173010420,117.45,2626.55,0.28337,0.10262
81556170,129.2,2797.69,0.26777,0.07297
154159629,123.05,2036.97,0.27677,0.06414
217743745,123.05,2871.62,0.2945,0.09384
142524341,117.45,2715.55,0.28248,0.09746
165629173,123.05,3293.32,0.2227,0.14015
189582082,117.45,2610.27,0.20659,0.09087
249410113,123.05,2791.57,0.25068,0.12929
257866761,123.05,2425.89,0.26721,0.09966
101028110,123.05,2586.73,0.14814,0.12337
102549208,136.0,2676.82,0.27898,0.1078
192042537,123.05,2104.13,0.22796,0.05845
260156429,123.05,1783.57,0.20729,0.07465
42294340,123.05,1452.44,0.28175,0.03582
261969134,123.05,2731.2,0.27712,0.11951
196837753,123.05,1558.27,0.25814,0.04821
54195814,123.05,2869.1,0.21726,0.13504
52707894,123.05,2460.79,0.24757,0.09071
7778984,123.05,2057.63,0.29481,0.05405
218872317,123.05,2039.96,0.22683,0.0824
26834205,123.05,3258.11,0.22639,0.12568
101752067,95.7,2363.97,0.3052,0.07543
200722078,123.05,2698.44,0.38825,0.06675
151932251,123.05,2278.02,0.20429,0.09922
180166722,129.2,3366.28,0.27952,0.14415
92878549,123.05,2236.62,0.27762,0.0644
245509499,123.05,935.67,0.23683,0.03526
61732739,117.45,1383.95,0.24723,0.04529
182178006,123.05,2475.82,0.23321,0.08202
73458650,123.05,1579.21,0.22006,0.05358
104048148,123.05,2429.06,0.17415,0.08718
26113991,123.05,2668.28,0.20105,0.09196
229990888,123.05,2736.95,0.26244,0.10219
22878325,123.05,2757.1,0.20362,0.10443
181653707,117.45,1754.75,0.26808,0.05668
51991339,117.45,1627.7,0.27112,0.05126
187503024,123.05,2072.99,0.2999,0.05796
265178745,129.2,2739.84,0.28603,0.12174
124994273,136.0,2312.67,0.36867,0.06808
89690324,136.0,2386.35,0.31261,0.06402
66637948,123.05,3194.53,0.27963,0.14347
119980847,129.2,2836.96,0.32029,0.1131
97797308,123.05,2641.08,0.3276,0.08909
15319877,117.45,2427.27,0.27879,0.08229
208912355,123.05,2776.28,0.26113,0.13544
184747642,123.05,2611.62,0.21993,0.09211
22493992,129.2,2921.85,0.23156,0.10248
137466487,129.2,2745.46,0.16212,0.12277
86336984,63.02,2059.73,0.12326,0.07848
259292415,161.5,1125.23,0.23464,0.05206
214461887,123.05,3434.0,0.18985,0.12307
176831494,123.05,2946.55,0.12588,0.11109
227963155,107.67,1980.89,0.37175,0.08214
146274185,95.7,2462.5,0.21003,0.10124
63439361,123.05,2460.55,0.27235,0.09669
15561852,112.35,2986.01,0.2131,0.11401
125880745,107.67,2270.31,0.32058,0.07217
178603494,129.2,2616.35,0.35395,0.07735
33164297,92.29,2566.34,0.19398,0.08918
16489848,136.0,2587.0,0.21751,0.09384
120390667,129.2,3075.12,0.26203,0.14605
267737215,123.05,3349.24,0.22093,0.16441
110815358,123.05,2861.96,0.20572,0.1457
21321928,117.45,2717.72,0.21074,0.10564
150399650,123.05,2294.27,0.22068,0.09023
66351712,123.05,2258.82,0.23282,0.08154
164957702,123.05,2757.82,0.28762,0.10027
60725820,123.05,2431.81,0.2968,0.08286
216814257,123.05,1836.68,0.25434,0.06952
174531289,123.05,2485.7,0.20309,0.07933
69963570,123.05,1841.39,0.21099,0.07005
188153882,123.05,3002.89,0.23481,0.12767
194688226,123.05,2353.15,0.29352,0.0703
91662295,123.05,2065.58,0.24998,0.0825
258785610,123.05,2329.35,0.22016,0.07483
111872400,129.2,2261.35,0.22295,0.09442
72703414,129.2,2878.47,0.31268,0.11495
96012367,123.05,1837.83,0.24215,0.05391
191872687,129.2,2561.54,0.28309,0.08733
158014114,129.2,3380.32,0.28502,0.15553
197866969,129.2,2994.92,0.26853,0.13523
9709580,129.2,2365.92,0.25622,0.10794
31439171,129.2,2727.74,0.21281,0.10557
